lon,lat
103.9676669,1.422077798
103.9746669,1.312958546
103.9746669,1.321041454
103.9746669,1.329124361
103.9746669,1.337207269
103.9746669,1.345290176
103.9746669,1.353373084
103.9746669,1.361455991
103.9746669,1.369538899
103.9746669,1.377621807
103.9746669,1.385704714
103.9746669,1.393787622
103.9746669,1.401870529
103.9746669,1.409953437
103.9746669,1.418036344
103.9816669,1.308917092
103.9816669,1.317
103.9816669,1.325082908
103.9816669,1.333165815
103.9816669,1.341248723
103.9816669,1.34933163
103.9816669,1.357414538
103.9816669,1.365497445
103.9816669,1.373580353
103.9816669,1.38166326
103.9816669,1.389746168
103.9816669,1.405911983
103.9816669,1.41399489
103.9816669,1.422077798
103.9886669,1.312958546
103.9886669,1.321041454
103.9886669,1.329124361
103.9886669,1.337207269
103.9886669,1.345290176
103.9886669,1.353373084
103.9886669,1.361455991
103.9886669,1.369538899
103.9886669,1.377621807
103.9886669,1.385704714
103.9886669,1.393787622
103.9886669,1.401870529
103.9886669,1.409953437
103.9886669,1.418036344
103.9956669,1.308917092
103.9956669,1.317
103.9956669,1.325082908
103.9956669,1.333165815
103.9956669,1.341248723
103.9956669,1.34933163
103.9956669,1.357414538
103.9956669,1.365497445
103.9956669,1.373580353
103.9956669,1.38166326
103.9956669,1.389746168
103.9956669,1.405911983
103.9956669,1.41399489
103.9956669,1.422077798
104.0026669,1.312958546
104.0026669,1.321041454
104.0026669,1.329124361
104.0026669,1.337207269
104.0026669,1.345290176
104.0026669,1.353373084
104.0026669,1.361455991
104.0026669,1.369538899
104.0026669,1.377621807
104.0026669,1.385704714
104.0026669,1.401870529
104.0026669,1.409953437
104.0096669,1.317
104.0096669,1.325082908
104.0096669,1.333165815
104.0096669,1.341248723
104.0096669,1.34933163
104.0096669,1.357414538
104.0096669,1.365497445
104.0096669,1.373580353
104.0096669,1.41399489
104.0096669,1.422077798
104.0096669,1.430160706
104.0166669,1.312958546
104.0166669,1.321041454
104.0166669,1.329124361
104.0166669,1.337207269
104.0166669,1.345290176
104.0166669,1.353373084
104.0166669,1.361455991
104.0166669,1.369538899
104.0166669,1.393787622
104.0166669,1.401870529
104.0166669,1.409953437
104.0166669,1.418036344
104.0166669,1.426119252
104.0166669,1.434202159
104.0236669,1.317
104.0236669,1.325082908
104.0236669,1.333165815
104.0236669,1.341248723
104.0236669,1.34933163
104.0236669,1.357414538
104.0236669,1.365497445
104.0236669,1.38166326
104.0236669,1.389746168
104.0236669,1.397829075
104.0236669,1.405911983
104.0236669,1.41399489
104.0236669,1.422077798
104.0236669,1.430160706
104.0236669,1.438243613
104.0306669,1.312958546
104.0306669,1.321041454
104.0306669,1.345290176
104.0306669,1.353373084
104.0306669,1.361455991
104.0306669,1.377621807
104.0306669,1.385704714
104.0306669,1.393787622
104.0306669,1.401870529
104.0306669,1.409953437
104.0306669,1.418036344
104.0306669,1.426119252
104.0306669,1.434202159
104.0306669,1.442285067
104.0376669,1.317
104.0376669,1.357414538
104.0376669,1.373580353
104.0376669,1.38166326
104.0376669,1.389746168
104.0376669,1.397829075
104.0376669,1.405911983
104.0376669,1.41399489
104.0376669,1.422077798
104.0376669,1.430160706
104.0376669,1.438243613
104.0446669,1.345290176
104.0446669,1.353373084
104.0446669,1.369538899
104.0446669,1.377621807
104.0446669,1.385704714
104.0446669,1.393787622
104.0446669,1.401870529
104.0446669,1.409953437
104.0446669,1.418036344
104.0446669,1.426119252
104.0446669,1.434202159
104.0446669,1.442285067
104.0516669,1.357414538
104.0516669,1.365497445
104.0516669,1.373580353
104.0516669,1.38166326
104.0516669,1.389746168
104.0516669,1.397829075
104.0516669,1.405911983
104.0516669,1.41399489
104.0516669,1.422077798
104.0516669,1.430160706
104.0516669,1.438243613
104.0586669,1.353373084
104.0586669,1.361455991
104.0586669,1.369538899
104.0586669,1.377621807
104.0586669,1.385704714
104.0586669,1.393787622
104.0586669,1.401870529
104.0586669,1.409953437
104.0586669,1.418036344
104.0586669,1.426119252
104.0586669,1.434202159
104.0656669,1.34933163
104.0656669,1.357414538
104.0656669,1.365497445
104.0656669,1.373580353
104.0656669,1.38166326
104.0656669,1.389746168
104.0656669,1.397829075
104.0656669,1.405911983
104.0656669,1.41399489
104.0656669,1.422077798
104.0656669,1.430160706
104.0656669,1.438243613
104.0726669,1.345290176
104.0726669,1.353373084
104.0726669,1.361455991
104.0726669,1.369538899
104.0726669,1.377621807
104.0726669,1.385704714
104.0726669,1.393787622
104.0726669,1.401870529
104.0726669,1.409953437
104.0726669,1.418036344
104.0726669,1.426119252
104.0796669,1.341248723
104.0796669,1.34933163
104.0796669,1.373580353
104.0796669,1.38166326
104.0796669,1.389746168
104.0796669,1.397829075
104.0796669,1.405911983
104.0796669,1.41399489
104.0796669,1.422077798
104.0866669,1.337207269
104.0866669,1.385704714
104.0866669,1.393787622
104.0866669,1.401870529
104.0866669,1.409953437
